q0,q1,q2,q3,q4,q5,q6
0.150963739,-0.587385922,0.113676855,0.423901232,-0.456778643,-1.272103861,0.509533369
0.148866908,-0.586246134,0.112780855,0.425478824,-0.457846307,-1.271662205,0.508945821
0.146770127,-0.585104642,0.111883011,0.427058106,-0.458909773,-1.271215827,0.508354739
0.144673411,-0.583961460,0.110983331,0.428639065,-0.459969030,-1.270764731,0.507760129
0.142576776,-0.582816598,0.110081819,0.430221689,-0.461024072,-1.270308920,0.507161998
0.140480239,-0.581670068,0.109178484,0.431805968,-0.462074887,-1.269848396,0.506560350
0.138383814,-0.580521882,0.108273331,0.433391889,-0.463121469,-1.269383163,0.505955192
0.136287517,-0.579372051,0.107366367,0.434979441,-0.464163808,-1.268913222,0.505346531
0.134191364,-0.578220587,0.106457598,0.436568610,-0.465201895,-1.268438578,0.504734373
0.132095370,-0.577067502,0.105547031,0.438159387,-0.466235721,-1.267959232,0.504118723
0.129999552,-0.575912806,0.104634673,0.439751757,-0.467265279,-1.267475188,0.503499588
0.127903924,-0.574756513,0.103720530,0.441345710,-0.468290559,-1.266986450,0.502876974
0.125808503,-0.573598633,0.102804609,0.442941234,-0.469311552,-1.266493019,0.502250888
0.123713305,-0.572439178,0.101886917,0.444538316,-0.470328251,-1.265994899,0.501621336
0.121618343,-0.571278160,0.100967459,0.446136944,-0.471340647,-1.265492093,0.500988323
0.119523635,-0.570115591,0.100046243,0.447737106,-0.472348730,-1.264984605,0.500351857
0.117429196,-0.568951482,0.099123276,0.449338790,-0.473352494,-1.264472437,0.499711944
0.115335042,-0.567785846,0.098198564,0.450941984,-0.474351929,-1.263955592,0.499068590
0.113241187,-0.566618693,0.097272114,0.452546676,-0.475347027,-1.263434074,0.498421802
0.111147648,-0.565450036,0.096343932,0.454152852,-0.476337779,-1.262907886,0.497771586
0.109054440,-0.564279886,0.095414025,0.455760502,-0.477324178,-1.262377031,0.497117949
0.106961579,-0.563108256,0.094482401,0.457369612,-0.478306215,-1.261841512,0.496460897
0.104869080,-0.561935157,0.093549065,0.458980171,-0.479283882,-1.261301334,0.495800437
0.102776958,-0.560760600,0.092614025,0.460592166,-0.480257170,-1.260756498,0.495136576
0.100685230,-0.559584598,0.091677287,0.462205584,-0.481226072,-1.260207009,0.494469320
0.098593910,-0.558407163,0.090738858,0.463820413,-0.482190579,-1.259652870,0.493798675
0.096503015,-0.557228307,0.089798745,0.465436641,-0.483150684,-1.259094084,0.493124649
0.094412559,-0.556048040,0.088856955,0.467054255,-0.484106378,-1.258530655,0.492447248
0.092322559,-0.554866376,0.087913494,0.468673242,-0.485057653,-1.257962586,0.491766479
0.090233029,-0.553683326,0.086968370,0.470293591,-0.486004501,-1.257389881,0.491082349
0.088143984,-0.552498903,0.086021589,0.471915288,-0.486946915,-1.256812544,0.490394865
0.086055442,-0.551313117,0.085073159,0.473538321,-0.487884886,-1.256230577,0.489704033
0.083967416,-0.550125981,0.084123085,0.475162677,-0.488818406,-1.255643985,0.489009860
0.081879922,-0.548937507,0.083171375,0.476788343,-0.489747468,-1.255052771,0.488312353
0.079792976,-0.547747706,0.082218037,0.478415307,-0.490672065,-1.254456939,0.487611519
0.077706593,-0.546556592,0.081263076,0.480043557,-0.491592187,-1.253856493,0.486907366
0.075620788,-0.545364175,0.080306500,0.481673079,-0.492507828,-1.253251435,0.486199899
0.073535578,-0.544170468,0.079348315,0.483303860,-0.493418979,-1.252641771,0.485489127
0.071450976,-0.542975483,0.078388529,0.484935888,-0.494325634,-1.252027504,0.484775055
0.069366998,-0.541779232,0.077427149,0.486569150,-0.495227784,-1.251408637,0.484057692
0.067283660,-0.540581727,0.076464182,0.488203633,-0.496125422,-1.250785174,0.483337044
0.065200977,-0.539382979,0.075499634,0.489839323,-0.497018541,-1.250157120,0.482613118
0.063118965,-0.538183002,0.074533513,0.491476209,-0.497907132,-1.249524478,0.481885922
0.061037638,-0.536981806,0.073565826,0.493114278,-0.498791189,-1.248887252,0.481155463
0.058957011,-0.535779405,0.072596579,0.494753515,-0.499670704,-1.248245447,0.480421747
0.056877101,-0.534575809,0.071625781,0.496393909,-0.500545670,-1.247599065,0.479684783
0.054797922,-0.533371032,0.070653437,0.498035445,-0.501416079,-1.246948111,0.478944577
0.052719490,-0.532165086,0.069679555,0.499678112,-0.502281924,-1.246292589,0.478201137
0.050641819,-0.530957982,0.068704142,0.501321896,-0.503143197,-1.245632504,0.477454470
0.048564925,-0.529749732,0.067727206,0.502966783,-0.503999893,-1.244967858,0.476704583
0.046488824,-0.528540349,0.066748753,0.504612761,-0.504852002,-1.244298657,0.475951484
0.044413529,-0.527329845,0.065768790,0.506259817,-0.505699519,-1.243624905,0.475195180
0.042339057,-0.526118233,0.064787325,0.507907937,-0.506542436,-1.242946605,0.474435679
0.040265422,-0.524905523,0.063804364,0.509557108,-0.507380746,-1.242263761,0.473672987
0.038192640,-0.523691729,0.062819916,0.511207316,-0.508214441,-1.241576379,0.472907113
0.036120726,-0.522476862,0.061833986,0.512858550,-0.509043516,-1.240884463,0.472138065
0.034049695,-0.521260935,0.060846583,0.514510794,-0.509867963,-1.240188016,0.471365848
0.031979561,-0.520043960,0.059857713,0.516164036,-0.510687775,-1.239487042,0.470590472
0.029910340,-0.518825949,0.058867384,0.517818263,-0.511502945,-1.238781547,0.469811944
0.027842048,-0.517606915,0.057875603,0.519473460,-0.512313466,-1.238071535,0.469030271
0.025774698,-0.516386869,0.056882377,0.521129616,-0.513119332,-1.237357010,0.468245461
0.023708307,-0.515165824,0.055887714,0.522786715,-0.513920536,-1.236637976,0.467457521
0.021642888,-0.513943792,0.054891620,0.524444745,-0.514717070,-1.235914438,0.466666460
0.019578457,-0.512720785,0.053894103,0.526103692,-0.515508929,-1.235186400,0.465872285
0.017515030,-0.511496816,0.052895170,0.527763543,-0.516296106,-1.234453867,0.465075003
0.015452620,-0.510271896,0.051894829,0.529424284,-0.517078594,-1.233716844,0.464274624
0.013391243,-0.509046039,0.050893087,0.531085902,-0.517856386,-1.232975335,0.463471153
0.011330914,-0.507819256,0.049889950,0.532748382,-0.518629477,-1.232229344,0.462664600
0.009271647,-0.506591560,0.048885428,0.534411712,-0.519397858,-1.231478876,0.461854971
0.007213458,-0.505362963,0.047879526,0.536075877,-0.520161525,-1.230723936,0.461042276
0.005156361,-0.504133477,0.046872252,0.537740864,-0.520920471,-1.229964529,0.460226522
0.003100372,-0.502903115,0.045863613,0.539406660,-0.521674689,-1.229200659,0.459407716
0.001045504,-0.501671889,0.044853618,0.541073249,-0.522424172,-1.228432330,0.458585867
-0.001008227,-0.500439811,0.043842273,0.542740620,-0.523168915,-1.227659548,0.457760982
-0.003060806,-0.499206893,0.042829585,0.544408758,-0.523908912,-1.226882318,0.456933070
-0.005112218,-0.497973148,0.041815562,0.546077648,-0.524644156,-1.226100644,0.456102139
-0.007162450,-0.496738589,0.040800212,0.547747278,-0.525374641,-1.225314531,0.455268196
-0.009211485,-0.495503227,0.039783542,0.549417634,-0.526100360,-1.224523984,0.454431251
-0.011259310,-0.494267075,0.038765559,0.551088701,-0.526821308,-1.223729007,0.453591310
-0.013305910,-0.493030146,0.037746271,0.552760465,-0.527537479,-1.222929606,0.452748382
-0.015351270,-0.491792451,0.036725685,0.554432914,-0.528248867,-1.222125786,0.451902476
-0.017395375,-0.490554003,0.035703809,0.556106032,-0.528955465,-1.221317552,0.451053598
-0.019438211,-0.489314815,0.034680649,0.557779805,-0.529657268,-1.220504908,0.450201759
-0.021479762,-0.488074898,0.033656215,0.559454221,-0.530354270,-1.219687859,0.449346965
-0.023520016,-0.486834266,0.032630512,0.561129264,-0.531046464,-1.218866411,0.448489225
-0.025558956,-0.485592930,0.031603549,0.562804921,-0.531733846,-1.218040569,0.447628547
-0.027596568,-0.484350904,0.030575334,0.564481178,-0.532416410,-1.217210338,0.446764940
-0.029632838,-0.483108199,0.029545872,0.566158020,-0.533094149,-1.216375723,0.445898412
-0.031667751,-0.481864827,0.028515173,0.567835434,-0.533767057,-1.215536728,0.445028971
-0.033701294,-0.480620802,0.027483244,0.569513405,-0.534435131,-1.214693360,0.444156626
-0.035733450,-0.479376136,0.026450092,0.571191919,-0.535098362,-1.213845624,0.443281385
-0.037764206,-0.478130840,0.025415725,0.572870962,-0.535756747,-1.212993524,0.442403256
-0.039793547,-0.476884929,0.024380150,0.574550519,-0.536410280,-1.212137065,0.441522248
-0.041821459,-0.475638413,0.023343375,0.576230577,-0.537058954,-1.211276255,0.440638369
-0.043847928,-0.474391305,0.022305408,0.577911121,-0.537702766,-1.210411096,0.439751628
-0.045872938,-0.473143619,0.021266256,0.579592137,-0.538341708,-1.209541596,0.438862033
-0.047896477,-0.471895366,0.020225926,0.581273611,-0.538975776,-1.208667758,0.437969593
-0.049918528,-0.470646558,0.019184427,0.582955528,-0.539604965,-1.207789589,0.437074317
-0.051939079,-0.469397209,0.018141766,0.584637874,-0.540229269,-1.206907094,0.436176212
-0.053958114,-0.468147330,0.017097951,0.586320634,-0.540848682,-1.206020279,0.435275288
-0.055975620,-0.466896935,0.016052988,0.588003795,-0.541463201,-1.205129148,0.434371553
-0.057991582,-0.465646035,0.015006887,0.589687341,-0.542072819,-1.204233708,0.433465016
-0.060005986,-0.464394643,0.013959654,0.591371259,-0.542677532,-1.203333963,0.432555685
-0.062018817,-0.463142772,0.012911298,0.593055533,-0.543277334,-1.202429920,0.431643570
-0.064030062,-0.461890434,0.011861825,0.594740150,-0.543872220,-1.201521584,0.430728678
-0.066039706,-0.460637641,0.010811244,0.596425095,-0.544462186,-1.200608961,0.429811019
-0.068047735,-0.459384407,0.009759562,0.598110353,-0.545047226,-1.199692055,0.428890602
-0.070054135,-0.458130742,0.008706787,0.599795910,-0.545627335,-1.198770874,0.427967434
-0.072058892,-0.456876661,0.007652927,0.601481751,-0.546202509,-1.197845421,0.427041525
-0.074061992,-0.455622175,0.006597989,0.603167862,-0.546772743,-1.196915704,0.426112884
-0.076063420,-0.454367298,0.005541982,0.604854228,-0.547338032,-1.195981728,0.425181520
-0.078063163,-0.453112040,0.004484912,0.606540834,-0.547898371,-1.195043498,0.424247441
-0.080061207,-0.451856416,0.003426787,0.608227667,-0.548453755,-1.194101021,0.423310656
-0.082057537,-0.450600437,0.002367616,0.609914710,-0.549004180,-1.193154302,0.422371175
-0.084052140,-0.449344115,0.001307407,0.611601950,-0.549549642,-1.192203346,0.421429006
-0.086045001,-0.448087465,0.000246166,0.613289371,-0.550090135,-1.191248161,0.420484158
-0.088036108,-0.446830497,-0.000816099,0.614976960,-0.550625655,-1.190288751,0.419536639
-0.090025445,-0.445573225,-0.001879379,0.616664700,-0.551156197,-1.189325122,0.418586460
-0.092012999,-0.444315660,-0.002943667,0.618352579,-0.551681758,-1.188357281,0.417633629
-0.093998755,-0.443057816,-0.004008955,0.620040580,-0.552202332,-1.187385234,0.416678155
-0.095982702,-0.441799705,-0.005075235,0.621728689,-0.552717915,-1.186408985,0.415720048
-0.097964823,-0.440541340,-0.006142500,0.623416890,-0.553228504,-1.185428542,0.414759315
-0.099945106,-0.439282732,-0.007210741,0.625105171,-0.553734093,-1.184443911,0.413795967
-0.101923537,-0.438023895,-0.008279951,0.626793514,-0.554234678,-1.183455096,0.412830012
-0.103900102,-0.436764841,-0.009350122,0.628481906,-0.554730256,-1.182462106,0.411861459
-0.105874787,-0.435505582,-0.010421246,0.630170332,-0.555220822,-1.181464944,0.410890319
-0.107847579,-0.434246132,-0.011493315,0.631858776,-0.555706371,-1.180463618,0.409916599
-0.109818464,-0.432986502,-0.012566322,0.633547224,-0.556186900,-1.179458134,0.408940309
-0.111787428,-0.431726705,-0.013640259,0.635235661,-0.556662406,-1.178448498,0.407961458
-0.113754457,-0.430466753,-0.014715117,0.636924072,-0.557132882,-1.177434716,0.406980056
-0.115719539,-0.429206660,-0.015790889,0.638612442,-0.557598327,-1.176416794,0.405996112
-0.117682659,-0.427946437,-0.016867567,0.640300755,-0.558058736,-1.175394738,0.405009635
-0.119643804,-0.426686097,-0.017945144,0.641988997,-0.558514104,-1.174368556,0.404020634
-0.121602961,-0.425425653,-0.019023610,0.643677153,-0.558964429,-1.173338252,0.403029118
-0.123560115,-0.424165117,-0.020102959,0.645365207,-0.559409706,-1.172303834,0.402035098
-0.125515254,-0.422904501,-0.021183182,0.647053145,-0.559849932,-1.171265307,0.401038582
-0.127468363,-0.421643819,-0.022264272,0.648740952,-0.560285103,-1.170222678,0.400039579
-0.129419430,-0.420383082,-0.023346220,0.650428612,-0.560715215,-1.169175954,0.399038100
-0.131368442,-0.419122303,-0.024429019,0.652116110,-0.561140265,-1.168125140,0.398034153
-0.133315384,-0.417861495,-0.025512661,0.653803431,-0.561560249,-1.167070244,0.397027747
-0.135260243,-0.416600670,-0.026597138,0.655490560,-0.561975163,-1.166011271,0.396018894
-0.137203006,-0.415339841,-0.027682441,0.657177482,-0.562385005,-1.164948228,0.395007600
-0.139143660,-0.414079019,-0.028768564,0.658864181,-0.562789770,-1.163881121,0.393993877
-0.141082192,-0.412818219,-0.029855497,0.660550643,-0.563189456,-1.162809958,0.392977734
-0.143018588,-0.411557451,-0.030943234,0.662236852,-0.563584058,-1.161734744,0.391959180
-0.144952835,-0.410296729,-0.032031766,0.663922793,-0.563973574,-1.160655487,0.390938225
-0.146884919,-0.409036065,-0.033121085,0.665608450,-0.564358000,-1.159572192,0.389914878
-0.148814828,-0.407775471,-0.034211183,0.667293808,-0.564737333,-1.158484866,0.388889149
-0.150742549,-0.406514961,-0.035302052,0.668978853,-0.565111570,-1.157393517,0.387861047
-0.152668068,-0.405254546,-0.036393685,0.670663568,-0.565480708,-1.156298150,0.386830583
-0.154591372,-0.403994239,-0.037486073,0.672347938,-0.565844744,-1.155198772,0.385797765
-0.156512449,-0.402734053,-0.038579208,0.674031948,-0.566203674,-1.154095390,0.384762604
-0.158431285,-0.401473999,-0.039673082,0.675715583,-0.566557495,-1.152988011,0.383725108
-0.160347867,-0.400214091,-0.040767688,0.677398828,-0.566906205,-1.151876641,0.382685288
-0.162262182,-0.398954341,-0.041863017,0.679081666,-0.567249801,-1.150761287,0.381643154
-0.164174217,-0.397694761,-0.042959061,0.680764082,-0.567588280,-1.149641957,0.380598714
-0.166083960,-0.396435364,-0.044055812,0.682446062,-0.567921638,-1.148518656,0.379551980
-0.167991397,-0.395176162,-0.045153263,0.684127589,-0.568249874,-1.147391392,0.378502959
-0.169896515,-0.393917168,-0.046251404,0.685808649,-0.568572984,-1.146260171,0.377451663
-0.171799302,-0.392658394,-0.047350229,0.687489225,-0.568890965,-1.145125000,0.376398101
-0.173699745,-0.391399853,-0.048449730,0.689169302,-0.569203816,-1.143985887,0.375342283
-0.175597832,-0.390141556,-0.049549897,0.690848865,-0.569511533,-1.142842837,0.374284219
-0.177493548,-0.388883517,-0.050650723,0.692527898,-0.569814113,-1.141695859,0.373223918
-0.179386882,-0.387625748,-0.051752200,0.694206386,-0.570111555,-1.140544959,0.372161390
-0.181277821,-0.386368262,-0.052854321,0.695884313,-0.570403856,-1.139390144,0.371096645
-0.183166353,-0.385111070,-0.053957076,0.697561664,-0.570691012,-1.138231421,0.370029693
-0.185052463,-0.383854185,-0.055060458,0.699238422,-0.570973023,-1.137068797,0.368960544
-0.186936141,-0.382597619,-0.056164459,0.700914573,-0.571249885,-1.135902278,0.367889208
-0.188817373,-0.381341386,-0.057269071,0.702590101,-0.571521596,-1.134731874,0.366815695
-0.190696147,-0.380085497,-0.058374285,0.704264991,-0.571788155,-1.133557589,0.365740014
-0.192572451,-0.378829965,-0.059480094,0.705939226,-0.572049557,-1.132379432,0.364662176
-0.194446271,-0.377574802,-0.060586489,0.707612791,-0.572305803,-1.131197409,0.363582190
-0.196317595,-0.376320020,-0.061693463,0.709285670,-0.572556888,-1.130011528,0.362500067
-0.198186412,-0.375065632,-0.062801008,0.710957848,-0.572802812,-1.128821795,0.361415816
-0.200052707,-0.373811651,-0.063909114,0.712629309,-0.573043572,-1.127628219,0.360329448
-0.201916470,-0.372558088,-0.065017775,0.714300038,-0.573279166,-1.126430806,0.359240972
-0.203777688,-0.371304956,-0.066126982,0.715970018,-0.573509592,-1.125229563,0.358150399
-0.205636348,-0.370052268,-0.067236727,0.717639234,-0.573734848,-1.124024499,0.357057739
-0.207492438,-0.368800035,-0.068347002,0.719307671,-0.573954933,-1.122815619,0.355963001
-0.209345946,-0.367548270,-0.069457799,0.720975312,-0.574169844,-1.121602931,0.354866196
-0.211196860,-0.366296986,-0.070569109,0.722642142,-0.574379580,-1.120386444,0.353767333
-0.213045167,-0.365046194,-0.071680926,0.724308145,-0.574584139,-1.119166163,0.352666424
-0.214890855,-0.363795907,-0.072793239,0.725973305,-0.574783519,-1.117942097,0.351563478
-0.216733912,-0.362546138,-0.073906042,0.727637607,-0.574977718,-1.116714252,0.350458504
-0.218574327,-0.361296898,-0.075019327,0.729301035,-0.575166736,-1.115482637,0.349351514
-0.220412086,-0.360048200,-0.076133084,0.730963573,-0.575350569,-1.114247258,0.348242518
-0.222247178,-0.358800057,-0.077247307,0.732625205,-0.575529218,-1.113008123,0.347131525
-0.224079591,-0.357552480,-0.078361986,0.734285915,-0.575702680,-1.111765240,0.346018547
-0.225909313,-0.356305481,-0.079477114,0.735945688,-0.575870953,-1.110518616,0.344903592
-0.227736332,-0.355059074,-0.080592683,0.737604507,-0.576034038,-1.109268258,0.343786671
-0.229560636,-0.353813270,-0.081708685,0.739262358,-0.576191931,-1.108014175,0.342667795
-0.231382213,-0.352568082,-0.082825111,0.740919223,-0.576344632,-1.106756373,0.341546974
-0.233201051,-0.351323521,-0.083941953,0.742575088,-0.576492139,-1.105494860,0.340424218
-0.235017138,-0.350079600,-0.085059203,0.744229935,-0.576634452,-1.104229644,0.339299537
-0.236830463,-0.348836332,-0.086176854,0.745883751,-0.576771569,-1.102960733,0.338172942
-0.238641014,-0.347593728,-0.087294896,0.747536517,-0.576903488,-1.101688133,0.337044442
-0.240448779,-0.346351801,-0.088413322,0.749188220,-0.577030210,-1.100411854,0.335914048
-0.242253747,-0.345110563,-0.089532124,0.750838842,-0.577151732,-1.099131901,0.334781771
-0.244055905,-0.343870025,-0.090651293,0.752488367,-0.577268055,-1.097848284,0.333647621
-0.245855242,-0.342630201,-0.091770822,0.754136781,-0.577379175,-1.096561009,0.332511608
-0.247651747,-0.341391103,-0.092890701,0.755784066,-0.577485094,-1.095270085,0.331373742
-0.249445407,-0.340152742,-0.094010924,0.757430208,-0.577585810,-1.093975519,0.330234034
-0.251236212,-0.338915131,-0.095131481,0.759075189,-0.577681322,-1.092677319,0.329092495
-0.253024150,-0.337678281,-0.096252366,0.760718995,-0.577771629,-1.091375493,0.327949134
-0.254809209,-0.336442206,-0.097373569,0.762361608,-0.577856732,-1.090070049,0.326803962
